Column1;Content ID;ReactionType;Categorie;Contentype;Sentiment ;Score;Catégory Unique; Total Score ;Datetime;
18506;475541da-3402-4d0e-9df5-0da198f8fc9c;scared;culture;video;negative;15;;0;31/05/2021;
18507;475541da-3402-4d0e-9df5-0da198f8fc9c;adore;culture;video;positive;72;;0;08/05/2021;
18508;475541da-3402-4d0e-9df5-0da198f8fc9c;love;culture;video;positive;65;;0;23/04/2021;
18509;475541da-3402-4d0e-9df5-0da198f8fc9c;cherish;culture;video;positive;70;;0;26/08/2020;
18510;475541da-3402-4d0e-9df5-0da198f8fc9c;worried;culture;video;negative;12;;0;11/07/2020;
18511;475541da-3402-4d0e-9df5-0da198f8fc9c;dislike;culture;video;negative;10;;0;11/03/2021;
18512;475541da-3402-4d0e-9df5-0da198f8fc9c;dislike;culture;video;negative;10;;0;25/01/2021;
18513;475541da-3402-4d0e-9df5-0da198f8fc9c;intrigued;culture;video;positive;45;;0;04/12/2020;
18514;475541da-3402-4d0e-9df5-0da198f8fc9c;disgust;culture;video;negative;0;;0;08/06/2021;
18515;475541da-3402-4d0e-9df5-0da198f8fc9c;super love;culture;video;positive;75;;0;02/05/2021;
18516;475541da-3402-4d0e-9df5-0da198f8fc9c;cherish;culture;video;positive;70;;0;11/12/2020;
18517;475541da-3402-4d0e-9df5-0da198f8fc9c;intrigued;culture;video;positive;45;;0;24/10/2020;
18518;475541da-3402-4d0e-9df5-0da198f8fc9c;interested;culture;video;positive;30;;0;12/12/2020;
18519;475541da-3402-4d0e-9df5-0da198f8fc9c;want;culture;video;positive;70;;0;25/03/2021;
18520;475541da-3402-4d0e-9df5-0da198f8fc9c;heart;culture;video;positive;60;;0;11/09/2020;
18521;475541da-3402-4d0e-9df5-0da198f8fc9c;peeking;culture;video;neutral;35;;0;09/01/2021;
18522;475541da-3402-4d0e-9df5-0da198f8fc9c;peeking;culture;video;neutral;35;;0;21/05/2021;
18523;475541da-3402-4d0e-9df5-0da198f8fc9c;indifferent;culture;video;neutral;20;;0;21/05/2021;
18524;475541da-3402-4d0e-9df5-0da198f8fc9c;super love;culture;video;positive;75;;0;14/02/2021;
18525;475541da-3402-4d0e-9df5-0da198f8fc9c;disgust;culture;video;negative;0;;0;26/05/2021;
18526;475541da-3402-4d0e-9df5-0da198f8fc9c;dislike;culture;video;negative;10;;0;06/06/2021;
18527;475541da-3402-4d0e-9df5-0da198f8fc9c;dislike;culture;video;negative;10;;0;26/01/2021;
18528;475541da-3402-4d0e-9df5-0da198f8fc9c;hate;culture;video;negative;5;;0;12/07/2020;
18529;475541da-3402-4d0e-9df5-0da198f8fc9c;like;culture;video;positive;50;;0;08/12/2020;
18530;475541da-3402-4d0e-9df5-0da198f8fc9c;like;culture;video;positive;50;;0;17/05/2021;
18531;475541da-3402-4d0e-9df5-0da198f8fc9c;peeking;culture;video;neutral;35;;0;26/10/2020;
18532;475541da-3402-4d0e-9df5-0da198f8fc9c;like;culture;video;positive;50;;0;09/11/2020;
18533;475541da-3402-4d0e-9df5-0da198f8fc9c;like;culture;video;positive;50;;0;19/02/2021;
18534;475541da-3402-4d0e-9df5-0da198f8fc9c;cherish;culture;video;positive;70;;0;27/04/2021;
18535;475541da-3402-4d0e-9df5-0da198f8fc9c;dislike;culture;video;negative;10;;0;13/12/2020;
18536;475541da-3402-4d0e-9df5-0da198f8fc9c;worried;culture;video;negative;12;;0;07/09/2020;
18537;475541da-3402-4d0e-9df5-0da198f8fc9c;super love;culture;video;positive;75;;0;16/01/2021;
18538;475541da-3402-4d0e-9df5-0da198f8fc9c;hate;culture;video;negative;5;;0;05/07/2020;
18539;475541da-3402-4d0e-9df5-0da198f8fc9c;indifferent;culture;video;neutral;20;;0;12/08/2020;
18541;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;intrigued;technology;video;positive;45;;0;25/09/2020;
18542;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;super love;technology;video;positive;75;;0;15/12/2020;
18543;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;like;technology;video;positive;50;;0;11/03/2021;
18544;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;interested;technology;video;positive;30;;0;06/07/2020;
18545;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;adore;technology;video;positive;72;;0;30/04/2021;
18546;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;heart;technology;video;positive;60;;0;25/06/2020;
18547;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;heart;technology;video;positive;60;;0;24/11/2020;
18548;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;indifferent;technology;video;neutral;20;;0;17/01/2021;
18549;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;scared;technology;video;negative;15;;0;11/01/2021;
18550;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;want;technology;video;positive;70;;0;28/07/2020;
18551;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;scared;technology;video;negative;15;;0;12/01/2021;
18552;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;hate;technology;video;negative;5;;0;10/09/2020;
18553;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;adore;technology;video;positive;72;;0;31/10/2020;
18554;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;want;technology;video;positive;70;;0;26/02/2021;
18555;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;cherish;technology;video;positive;70;;0;21/01/2021;
18556;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;worried;technology;video;negative;12;;0;01/10/2020;
18557;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;dislike;technology;video;negative;10;;0;01/09/2020;
18558;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;peeking;technology;video;neutral;35;;0;26/07/2020;
18559;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;interested;technology;video;positive;30;;0;01/05/2021;
18560;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;cherish;technology;video;positive;70;;0;01/11/2020;
18561;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;peeking;technology;video;neutral;35;;0;05/01/2021;
18562;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;like;technology;video;positive;50;;0;01/06/2021;
18563;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;adore;technology;video;positive;72;;0;02/07/2020;
18564;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;like;technology;video;positive;50;;0;26/03/2021;
18565;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;worried;technology;video;negative;12;;0;18/01/2021;
18566;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;adore;technology;video;positive;72;;0;06/07/2020;
18567;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;adore;technology;video;positive;72;;0;30/03/2021;
18568;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;hate;technology;video;negative;5;;0;28/09/2020;
18569;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;cherish;technology;video;positive;70;;0;17/06/2021;
18570;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;hate;technology;video;negative;5;;0;16/11/2020;
18571;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;peeking;technology;video;neutral;35;;0;11/07/2020;
18572;dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf;hate;technology;video;negative;5;;0;17/09/2020;
18574;17e3a8c5-ecb6-445d-8b69-f8c202d08549;love;cooking;audio;positive;65;;0;22/01/2021;
18575;17e3a8c5-ecb6-445d-8b69-f8c202d08549;disgust;cooking;audio;negative;0;;0;27/11/2020;
18576;17e3a8c5-ecb6-445d-8b69-f8c202d08549;scared;cooking;audio;negative;15;;0;18/11/2020;
18577;17e3a8c5-ecb6-445d-8b69-f8c202d08549;interested;cooking;audio;positive;30;;0;16/07/2020;
18578;17e3a8c5-ecb6-445d-8b69-f8c202d08549;dislike;cooking;audio;negative;10;;0;14/02/2021;
18579;17e3a8c5-ecb6-445d-8b69-f8c202d08549;love;cooking;audio;positive;65;;0;22/05/2021;
18580;17e3a8c5-ecb6-445d-8b69-f8c202d08549;scared;cooking;audio;negative;15;;0;17/09/2020;
18581;17e3a8c5-ecb6-445d-8b69-f8c202d08549;interested;cooking;audio;positive;30;;0;12/03/2021;
18582;17e3a8c5-ecb6-445d-8b69-f8c202d08549;scared;cooking;audio;negative;15;;0;22/10/2020;
18583;17e3a8c5-ecb6-445d-8b69-f8c202d08549;indifferent;cooking;audio;neutral;20;;0;07/12/2020;
18584;17e3a8c5-ecb6-445d-8b69-f8c202d08549;heart;cooking;audio;positive;60;;0;28/05/2021;
18585;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;08/12/2020;
18586;17e3a8c5-ecb6-445d-8b69-f8c202d08549;interested;cooking;audio;positive;30;;0;01/10/2020;
18587;17e3a8c5-ecb6-445d-8b69-f8c202d08549;love;cooking;audio;positive;65;;0;15/05/2021;
18588;17e3a8c5-ecb6-445d-8b69-f8c202d08549;scared;cooking;audio;negative;15;;0;08/10/2020;
18589;17e3a8c5-ecb6-445d-8b69-f8c202d08549;like;cooking;audio;positive;50;;0;04/08/2020;
18590;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;25/09/2020;
18591;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;11/08/2020;
18592;17e3a8c5-ecb6-445d-8b69-f8c202d08549;like;cooking;audio;positive;50;;0;04/06/2021;
18593;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;30/03/2021;
18594;17e3a8c5-ecb6-445d-8b69-f8c202d08549;peeking;cooking;audio;neutral;35;;0;19/03/2021;
18595;17e3a8c5-ecb6-445d-8b69-f8c202d08549;scared;cooking;audio;negative;15;;0;30/06/2020;
18596;17e3a8c5-ecb6-445d-8b69-f8c202d08549;heart;cooking;audio;positive;60;;0;09/11/2020;
18597;17e3a8c5-ecb6-445d-8b69-f8c202d08549;intrigued;cooking;audio;positive;45;;0;06/08/2020;
18598;17e3a8c5-ecb6-445d-8b69-f8c202d08549;interested;cooking;audio;positive;30;;0;12/04/2021;
18599;17e3a8c5-ecb6-445d-8b69-f8c202d08549;want;cooking;audio;positive;70;;0;04/08/2020;
18600;17e3a8c5-ecb6-445d-8b69-f8c202d08549;interested;cooking;audio;positive;30;;0;13/08/2020;
18601;17e3a8c5-ecb6-445d-8b69-f8c202d08549;dislike;cooking;audio;negative;10;;0;08/08/2020;
18602;17e3a8c5-ecb6-445d-8b69-f8c202d08549;dislike;cooking;audio;negative;10;;0;30/03/2021;
18603;17e3a8c5-ecb6-445d-8b69-f8c202d08549;love;cooking;audio;positive;65;;0;09/05/2021;
18604;17e3a8c5-ecb6-445d-8b69-f8c202d08549;worried;cooking;audio;negative;12;;0;13/06/2021;
18605;17e3a8c5-ecb6-445d-8b69-f8c202d08549;worried;cooking;audio;negative;12;;0;10/07/2020;
18606;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;12/06/2021;
18607;17e3a8c5-ecb6-445d-8b69-f8c202d08549;adore;cooking;audio;positive;72;;0;26/08/2020;
18608;17e3a8c5-ecb6-445d-8b69-f8c202d08549;like;cooking;audio;positive;50;;0;01/07/2020;
18609;17e3a8c5-ecb6-445d-8b69-f8c202d08549;like;cooking;audio;positive;50;;0;13/09/2020;
18610;17e3a8c5-ecb6-445d-8b69-f8c202d08549;worried;cooking;audio;negative;12;;0;27/12/2020;
18611;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;15/06/2021;
18612;17e3a8c5-ecb6-445d-8b69-f8c202d08549;indifferent;cooking;audio;neutral;20;;0;13/08/2020;
18613;17e3a8c5-ecb6-445d-8b69-f8c202d08549;peeking;cooking;audio;neutral;35;;0;05/05/2021;
18614;17e3a8c5-ecb6-445d-8b69-f8c202d08549;peeking;cooking;audio;neutral;35;;0;27/01/2021;
18615;17e3a8c5-ecb6-445d-8b69-f8c202d08549;indifferent;cooking;audio;neutral;20;;0;13/07/2020;
18616;17e3a8c5-ecb6-445d-8b69-f8c202d08549;super love;cooking;audio;positive;75;;0;10/04/2021;
18617;17e3a8c5-ecb6-445d-8b69-f8c202d08549;peeking;cooking;audio;neutral;35;;0;21/05/2021;
18618;17e3a8c5-ecb6-445d-8b69-f8c202d08549;cherish;cooking;audio;positive;70;;0;18/02/2021;
18619;17e3a8c5-ecb6-445d-8b69-f8c202d08549;worried;cooking;audio;negative;12;;0;27/12/2020;
18620;17e3a8c5-ecb6-445d-8b69-f8c202d08549;dislike;cooking;audio;negative;10;;0;02/06/2021;
18622;df06cdab-afc8-4965-9b10-c270b0cafedf;scared;animals;photo;negative;15;;0;19/03/2021;
18623;df06cdab-afc8-4965-9b10-c270b0cafedf;want;animals;photo;positive;70;;0;20/05/2021;
18624;df06cdab-afc8-4965-9b10-c270b0cafedf;adore;animals;photo;positive;72;;0;05/04/2021;
18625;df06cdab-afc8-4965-9b10-c270b0cafedf;adore;animals;photo;positive;72;;0;16/10/2020;
18626;df06cdab-afc8-4965-9b10-c270b0cafedf;love;animals;photo;positive;65;;0;01/05/2021;
18627;df06cdab-afc8-4965-9b10-c270b0cafedf;scared;animals;photo;negative;15;;0;30/09/2020;
18628;df06cdab-afc8-4965-9b10-c270b0cafedf;intrigued;animals;photo;positive;45;;0;28/01/2021;
18629;df06cdab-afc8-4965-9b10-c270b0cafedf;worried;animals;photo;negative;12;;0;20/04/2021;
18630;df06cdab-afc8-4965-9b10-c270b0cafedf;hate;animals;photo;negative;5;;0;24/03/2021;
18631;df06cdab-afc8-4965-9b10-c270b0cafedf;worried;animals;photo;negative;12;;0;04/06/2021;
18632;df06cdab-afc8-4965-9b10-c270b0cafedf;worried;animals;photo;negative;12;;0;31/03/2021;
18633;df06cdab-afc8-4965-9b10-c270b0cafedf;hate;animals;photo;negative;5;;0;28/12/2020;
18634;df06cdab-afc8-4965-9b10-c270b0cafedf;super love;animals;photo;positive;75;;0;18/05/2021;
18635;df06cdab-afc8-4965-9b10-c270b0cafedf;adore;animals;photo;positive;72;;0;22/09/2020;
18636;df06cdab-afc8-4965-9b10-c270b0cafedf;hate;animals;photo;negative;5;;0;03/12/2020;
18637;df06cdab-afc8-4965-9b10-c270b0cafedf;disgust;animals;photo;negative;0;;0;24/11/2020;
18638;df06cdab-afc8-4965-9b10-c270b0cafedf;indifferent;animals;photo;neutral;20;;0;15/01/2021;
18639;df06cdab-afc8-4965-9b10-c270b0cafedf;peeking;animals;photo;neutral;35;;0;12/11/2020;
18640;df06cdab-afc8-4965-9b10-c270b0cafedf;love;animals;photo;positive;65;;0;30/04/2021;
18641;df06cdab-afc8-4965-9b10-c270b0cafedf;scared;animals;photo;negative;15;;0;22/07/2020;
18643;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;scared;education;photo;negative;15;;0;08/09/2020;
18644;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;peeking;education;photo;neutral;35;;0;04/08/2020;
18645;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;adore;education;photo;positive;72;;0;21/01/2021;
18646;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;indifferent;education;photo;neutral;20;;0;24/07/2020;
18647;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;intrigued;education;photo;positive;45;;0;26/07/2020;
18648;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;peeking;education;photo;neutral;35;;0;24/03/2021;
18649;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;indifferent;education;photo;neutral;20;;0;06/10/2020;
18650;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;peeking;education;photo;neutral;35;;0;15/12/2020;
18651;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;super love;education;photo;positive;75;;0;27/01/2021;
18652;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;interested;education;photo;positive;30;;0;09/07/2020;
18653;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;scared;education;photo;negative;15;;0;28/03/2021;
18654;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;love;education;photo;positive;65;;0;13/04/2021;
18655;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;worried;education;photo;negative;12;;0;01/11/2020;
18656;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;interested;education;photo;positive;30;;0;11/10/2020;
18657;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;disgust;education;photo;negative;0;;0;02/12/2020;
18658;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;want;education;photo;positive;70;;0;31/08/2020;
18659;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;interested;education;photo;positive;30;;0;06/11/2020;
18660;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;peeking;education;photo;neutral;35;;0;29/07/2020;
18661;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;want;education;photo;positive;70;;0;09/07/2020;
18662;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;cherish;education;photo;positive;70;;0;23/09/2020;
18663;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;love;education;photo;positive;65;;0;06/02/2021;
18664;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;hate;education;photo;negative;5;;0;20/09/2020;
18665;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;like;education;photo;positive;50;;0;09/11/2020;
18666;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;hate;education;photo;negative;5;;0;27/08/2020;
18667;8ec8db61-8bea-440b-88ee-f1f593eb4a7f;want;education;photo;positive;70;;0;12/12/2020;
18669;c582f515-4d90-4ae6-9ab7-059fdbd7956c;indifferent;technology;audio;neutral;20;;0;30/05/2021;
18670;c582f515-4d90-4ae6-9ab7-059fdbd7956c;adore;technology;audio;positive;72;;0;25/11/2020;
18671;c582f515-4d90-4ae6-9ab7-059fdbd7956c;cherish;technology;audio;positive;70;;0;14/04/2021;
18672;c582f515-4d90-4ae6-9ab7-059fdbd7956c;worried;technology;audio;negative;12;;0;31/08/2020;
18673;c582f515-4d90-4ae6-9ab7-059fdbd7956c;want;technology;audio;positive;70;;0;16/05/2021;
18674;c582f515-4d90-4ae6-9ab7-059fdbd7956c;scared;technology;audio;negative;15;;0;21/07/2020;
18675;c582f515-4d90-4ae6-9ab7-059fdbd7956c;interested;technology;audio;positive;30;;0;19/02/2021;
18676;c582f515-4d90-4ae6-9ab7-059fdbd7956c;cherish;technology;audio;positive;70;;0;20/08/2020;
18677;c582f515-4d90-4ae6-9ab7-059fdbd7956c;super love;technology;audio;positive;75;;0;21/05/2021;
18678;c582f515-4d90-4ae6-9ab7-059fdbd7956c;intrigued;technology;audio;positive;45;;0;07/05/2021;
18679;c582f515-4d90-4ae6-9ab7-059fdbd7956c;indifferent;technology;audio;neutral;20;;0;21/06/2020;
18680;c582f515-4d90-4ae6-9ab7-059fdbd7956c;dislike;technology;audio;negative;10;;0;19/09/2020;
18681;c582f515-4d90-4ae6-9ab7-059fdbd7956c;adore;technology;audio;positive;72;;0;11/08/2020;
18682;c582f515-4d90-4ae6-9ab7-059fdbd7956c;want;technology;audio;positive;70;;0;20/01/2021;
18683;c582f515-4d90-4ae6-9ab7-059fdbd7956c;indifferent;technology;audio;neutral;20;;0;23/10/2020;
18684;c582f515-4d90-4ae6-9ab7-059fdbd7956c;scared;technology;audio;negative;15;;0;20/02/2021;
18685;c582f515-4d90-4ae6-9ab7-059fdbd7956c;heart;technology;audio;positive;60;;0;05/05/2021;
18686;c582f515-4d90-4ae6-9ab7-059fdbd7956c;dislike;technology;audio;negative;10;;0;16/08/2020;
18687;c582f515-4d90-4ae6-9ab7-059fdbd7956c;love;technology;audio;positive;65;;0;22/11/2020;
18688;c582f515-4d90-4ae6-9ab7-059fdbd7956c;interested;technology;audio;positive;30;;0;13/02/2021;
18689;c582f515-4d90-4ae6-9ab7-059fdbd7956c;peeking;technology;audio;neutral;35;;0;11/04/2021;
18690;c582f515-4d90-4ae6-9ab7-059fdbd7956c;worried;technology;audio;negative;12;;0;27/06/2020;
18691;c582f515-4d90-4ae6-9ab7-059fdbd7956c;super love;technology;audio;positive;75;;0;09/11/2020;
18692;c582f515-4d90-4ae6-9ab7-059fdbd7956c;like;technology;audio;positive;50;;0;05/11/2020;
18693;c582f515-4d90-4ae6-9ab7-059fdbd7956c;want;technology;audio;positive;70;;0;22/04/2021;
18695;6082eb46-c239-40f5-bfcd-fb72b823ee71;super love;healthy eating;video;positive;75;;0;03/08/2020;
18696;6082eb46-c239-40f5-bfcd-fb72b823ee71;worried;healthy eating;video;negative;12;;0;10/01/2021;
18698;59523d44-6113-46a5-a85b-38de2ce7bfa1;scared;travel;photo;negative;15;;0;15/11/2020;
18699;59523d44-6113-46a5-a85b-38de2ce7bfa1;love;travel;photo;positive;65;;0;20/04/2021;
18700;59523d44-6113-46a5-a85b-38de2ce7bfa1;disgust;travel;photo;negative;0;;0;21/02/2021;
18701;59523d44-6113-46a5-a85b-38de2ce7bfa1;want;travel;photo;positive;70;;0;18/02/2021;
18702;59523d44-6113-46a5-a85b-38de2ce7bfa1;peeking;travel;photo;neutral;35;;0;10/02/2021;
18703;59523d44-6113-46a5-a85b-38de2ce7bfa1;scared;travel;photo;negative;15;;0;10/09/2020;
18704;59523d44-6113-46a5-a85b-38de2ce7bfa1;disgust;travel;photo;negative;0;;0;18/11/2020;
18705;59523d44-6113-46a5-a85b-38de2ce7bfa1;indifferent;travel;photo;neutral;20;;0;20/02/2021;
18706;59523d44-6113-46a5-a85b-38de2ce7bfa1;like;travel;photo;positive;50;;0;19/07/2020;
18707;59523d44-6113-46a5-a85b-38de2ce7bfa1;dislike;travel;photo;negative;10;;0;16/08/2020;
18708;59523d44-6113-46a5-a85b-38de2ce7bfa1;hate;travel;photo;negative;5;;0;26/05/2021;
18709;59523d44-6113-46a5-a85b-38de2ce7bfa1;love;travel;photo;positive;65;;0;17/04/2021;
18710;59523d44-6113-46a5-a85b-38de2ce7bfa1;hate;travel;photo;negative;5;;0;01/08/2020;
18712;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;peeking;science;GIF;neutral;35;;0;11/10/2020;
18713;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;scared;science;GIF;negative;15;;0;15/03/2021;
18714;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;love;science;GIF;positive;65;;0;27/06/2020;
18715;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;interested;science;GIF;positive;30;;0;01/06/2021;
18716;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;dislike;science;GIF;negative;10;;0;13/03/2021;
18717;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;heart;science;GIF;positive;60;;0;03/09/2020;
18718;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;disgust;science;GIF;negative;0;;0;30/03/2021;
18719;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;adore;science;GIF;positive;72;;0;15/03/2021;
18720;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;like;science;GIF;positive;50;;0;06/03/2021;
18721;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;super love;science;GIF;positive;75;;0;11/09/2020;
18722;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;love;science;GIF;positive;65;;0;03/10/2020;
18723;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;peeking;science;GIF;neutral;35;;0;07/05/2021;
18724;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;love;science;GIF;positive;65;;0;19/12/2020;
18725;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;intrigued;science;GIF;positive;45;;0;04/02/2021;
18726;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;peeking;science;GIF;neutral;35;;0;31/05/2021;
18727;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;hate;science;GIF;negative;5;;0;21/02/2021;
18728;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;indifferent;science;GIF;neutral;20;;0;05/08/2020;
18729;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;disgust;science;GIF;negative;0;;0;13/09/2020;
18730;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;want;science;GIF;positive;70;;0;19/12/2020;
18731;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;worried;science;GIF;negative;12;;0;04/12/2020;
18732;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;love;science;GIF;positive;65;;0;21/12/2020;
18733;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;heart;science;GIF;positive;60;;0;24/10/2020;
18734;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;interested;science;GIF;positive;30;;0;17/07/2020;
18735;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;want;science;GIF;positive;70;;0;06/06/2021;
18736;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;intrigued;science;GIF;positive;45;;0;29/06/2020;
18737;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;worried;science;GIF;negative;12;;0;16/04/2021;
18738;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;love;science;GIF;positive;65;;0;07/11/2020;
18739;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;adore;science;GIF;positive;72;;0;23/08/2020;
18740;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;interested;science;GIF;positive;30;;0;17/05/2021;
18741;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;like;science;GIF;positive;50;;0;13/11/2020;
18742;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;intrigued;science;GIF;positive;45;;0;07/09/2020;
18743;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;love;science;GIF;positive;65;;0;10/05/2021;
18744;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;interested;science;GIF;positive;30;;0;22/03/2021;
18745;e6c8f317-c8a9-4b1d-941a-4cd5420a138b;interested;science;GIF;positive;30;;0;18/07/2020;
18747;9c066976-30e0-405e-9973-5c4342271a70;scared;tennis;audio;negative;15;;0;03/01/2021;
18748;9c066976-30e0-405e-9973-5c4342271a70;intrigued;tennis;audio;positive;45;;0;28/04/2021;
18749;9c066976-30e0-405e-9973-5c4342271a70;heart;tennis;audio;positive;60;;0;11/03/2021;
18750;9c066976-30e0-405e-9973-5c4342271a70;adore;tennis;audio;positive;72;;0;28/02/2021;
18751;9c066976-30e0-405e-9973-5c4342271a70;intrigued;tennis;audio;positive;45;;0;16/08/2020;
18752;9c066976-30e0-405e-9973-5c4342271a70;peeking;tennis;audio;neutral;35;;0;20/07/2020;
18753;9c066976-30e0-405e-9973-5c4342271a70;hate;tennis;audio;negative;5;;0;25/09/2020;
18754;9c066976-30e0-405e-9973-5c4342271a70;worried;tennis;audio;negative;12;;0;12/07/2020;
18755;9c066976-30e0-405e-9973-5c4342271a70;scared;tennis;audio;negative;15;;0;02/08/2020;
18756;9c066976-30e0-405e-9973-5c4342271a70;peeking;tennis;audio;neutral;35;;0;29/12/2020;
18757;9c066976-30e0-405e-9973-5c4342271a70;love;tennis;audio;positive;65;;0;13/07/2020;
18758;9c066976-30e0-405e-9973-5c4342271a70;intrigued;tennis;audio;positive;45;;0;27/12/2020;
18759;9c066976-30e0-405e-9973-5c4342271a70;disgust;tennis;audio;negative;0;;0;25/10/2020;
18760;9c066976-30e0-405e-9973-5c4342271a70;disgust;tennis;audio;negative;0;;0;14/09/2020;
18761;9c066976-30e0-405e-9973-5c4342271a70;super love;tennis;audio;positive;75;;0;23/08/2020;
18762;9c066976-30e0-405e-9973-5c4342271a70;adore;tennis;audio;positive;72;;0;25/06/2020;
